Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_all_args [691]
[703]    0.0    0.00    0.00       1         v__builder__Builder_only_linker_args [703]
                0.00    0.00       1/2509212     builtin__array_push [81]
                0.00    0.00       2/2125205     builtin__arguments [681]
                0.00    0.00       1/522736      builtin__string_clone [730]
-----------------------------------------------
                0.00    0.00       1/1           v__gen__c__Gen_gen_c_main [604]
[704]    0.0    0.00    0.00       1         v__gen__c__Gen_gen_c_main_footer [704]
                0.00    0.00       1/109274      v__gen__c__Gen_writeln [165]
-----------------------------------------------
                                 134             v__checker__Checker_stmts_ending_with_expression <cycle 10> [674]
[705]    0.0    0.00    0.00     134         v__checker__Checker_for_c_stmt <cycle 10> [705]
                0.00    0.00       1/2509212     builtin__array_push [81]
                0.00    0.00       1/522736      builtin__string_clone [730]
                                 258             v__checker__Checker_stmt <cycle 10> [489]
                                 135             v__checker__Checker_assign_stmt <cycle 10> [94]
                                 134             v__checker__Checker_expr <cycle 10> [283]
                                 134             v__checker__Checker_stmts_ending_with_expression <cycle 10> [674]
                                 123             v__checker__Checker_check_expr_option_or_result_call <cycle 10> [741]
-----------------------------------------------
                                   1             v__checker__Checker_do_check_elements_ref_fields_initialized [706]
                0.00    0.00      61/61          v__checker__Checker_check_elements_ref_fields_initialized [610]
[706]    0.0    0.00    0.00      61+1       v__checker__Checker_do_check_elements_ref_fields_initialized [706]
                0.00    0.00       1/2509212     builtin__array_push [81]
                0.00    0.00       1/2121415     v__ast__Table_sym [725]
                                   1             v__checker__Checker_do_check_elements_ref_fields_initialized [706]
-----------------------------------------------
                                                 <spontaneous>
[707]    0.0    0.00    0.00                 anon_fn_6a0ddf9f315b536f__1882 [707]
                0.00    0.00       1/2509212     builtin__array_push [81]
                0.00    0.00       1/522736      builtin__string_clone [730]
-----------------------------------------------
                0.00    0.00       1/1           v__builder__Builder_setup_ccompiler_options [286]
[708]    0.0    0.00    0.00       1         Array_v__cflag__CFlag_c_options_only_object_files [708]
                0.00    0.00       1/5           v__cflag__uniq_non_empty [683]
-----------------------------------------------
                                 521             v__checker__Checker_fn_call <cycle 10> [132]
[709]    0.0    0.00    0.00     521         v__checker__Checker_builtin_args <cycle 10> [709]
                0.00    0.00     521/61824       v__checker__Checker_fail_if_unreadable [614]
                                 521             v__checker__Checker_check_expr_option_or_result_call <cycle 10> [741]
                                 496             v__checker__Checker_expr <cycle 10> [283]
-----------------------------------------------
                0.00    0.00       3/31732       v__gen__c__Gen_gen_alias_equality_fn [577]
                0.00    0.00      13/31732       v__gen__c__Gen_gen_map_equality_fn <cycle 15> [416]
                0.00    0.00      30/31732       v__gen__c__Gen_gen_array_sort <cycle 16> [410]
                0.00    0.00     210/31732       v__gen__c__Gen_gen_sumtype_equality_fn <cycle 15> [297]
                0.00    0.00     251/31732       v__gen__c__Gen_gen_array_equality_fn <cycle 15> [312]
                0.00    0.00    1431/31732       v__gen__c__Gen_gen_struct_equality_fn <cycle 15> [209]
                0.00    0.00    1584/31732       v__gen__c__Gen_array_init <cycle 16> [318]
                0.00    0.00    2786/31732       v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
                0.00    0.00    2948/31732       v__gen__c__Gen_infix_expr_left_shift_op <cycle 16> [225]
                0.00    0.00    4328/31732       v__gen__c__Gen_infix_expr_arithmetic_op <cycle 16> [157]
                0.00    0.00    4416/31732       v__gen__c__Gen_infix_expr_cmp_op <cycle 16> [161]
                0.00    0.00   13732/31732       v__gen__c__Gen_infix_expr_eq_op <cycle 16> [117]
[710]    0.0    0.00    0.00   31732         v__gen__c__Gen_unwrap [710]
                0.00    0.00   31732/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00   33675/2121415     v__ast__Table_sym [725]
-----------------------------------------------
                0.00    0.00       1/47518       v__gen__c__Gen_asm_stmt <cycle 16> [623]
                0.00    0.00       1/47518       v__gen__c__Gen_lock_expr <cycle 16> [485]
                0.00    0.00       3/47518       v__gen__c__Gen_assign_stmt <cycle 16> [105]
                0.00    0.00       4/47518       v__gen__c__Gen_array_init_with_fields <cycle 16> [280]
                0.00    0.00      10/47518       v__gen__c__Gen_expr <cycle 16> [35]
                0.00    0.00      10/47518       v__gen__c__Gen_infix_expr_cmp_op <cycle 16> [161]
                0.00    0.00      30/47518       v__gen__c__Gen_gen_array_sort_call <cycle 16> [460]
                0.00    0.00     108/47518       v__gen__c__Gen_for_in_stmt <cycle 16> [68]
                0.00    0.00     240/47518       v__gen__c__Gen_gen_expr_to_string <cycle 16> [223]
                0.00    0.00     367/47518       v__gen__c__Gen_expr_with_tmp_var <cycle 16> [252]
                0.00    0.00     422/47518       v__gen__c__Gen_gen_array_contains <cycle 16> [303]
                0.00    0.00     495/47518       v__gen__c__Gen_infix_expr_arithmetic_op <cycle 16> [157]
                0.00    0.00     650/47518       v__gen__c__Gen_infix_expr_eq_op <cycle 16> [117]
                0.00    0.00    1952/47518       v__gen__c__Gen_stmts_with_tmp_var <cycle 16> [327]
                0.00    0.00    2225/47518       v__gen__c__Gen_selector_expr <cycle 16> [31]
                0.00    0.00    2522/47518       v__gen__c__Gen_as_cast <cycle 16> [186]
                0.00    0.00   11242/47518       v__gen__c__Gen_string_literal [140]
                0.00    0.00   27236/47518       v__gen__c__Gen_string_inter_literal <cycle 16> [124]
[711]    0.0    0.00    0.00   47518         v__gen__c__Gen_write2 [711]
                0.00    0.00   91374/2125205     builtin__arguments [681]
-----------------------------------------------
                                7239             v__gen__c__Gen_string_inter_literal <cycle 16> [124]
[712]    0.0    0.00    0.00    7239         v__gen__c__Gen_str_val <cycle 16> [712]
                0.00    0.00    7243/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00    7243/2121415     v__ast__Table_sym [725]
                0.00    0.00    6898/153438      v__ast__Expr_is_auto_deref_var [740]
                0.00    0.00     113/112236      v__gen__c__Gen_is_comptime_for_var [745]
                0.00    0.00       3/161         v__ast__Interface_defines_method [931]
                                 646             v__gen__c__Gen_expr <cycle 16> [35]
-----------------------------------------------
                0.00    0.00    7239/7239        v__gen__c__Gen_string_inter_literal <cycle 16> [124]
[713]    0.0    0.00    0.00    7239         v__gen__c__Gen_str_format [713]
                0.00    0.00    7239/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00    7239/153438      v__ast__Expr_is_auto_deref_var [740]
                0.00    0.00    7239/7239        v__ast__Table_final_type [811]
                0.00    0.00    7239/7239        builtin__get_str_intp_u32_format [810]
                0.00    0.00    7239/7239        builtin__StrIntpType_str [809]
-----------------------------------------------
                                 357             v__checker__Checker_infix_expr <cycle 10> [72]
[714]    0.0    0.00    0.00     357         v__checker__Checker_check_shift <cycle 10> [714]
                0.00    0.00     714/258092      v__checker__Checker_unwrap_generic [653]
                0.00    0.00     349/543952      v__ast__Table_final_sym [729]
                0.00    0.00     341/370         v__ast__ComptTimeConstValue_i64 [900]
                0.00    0.00       8/2121415     v__ast__Table_sym [725]
                                 661             v__checker__Checker_eval_comptime_const_expr <cycle 10> [125]
-----------------------------------------------
                                  47             v__ast__Table_struct_fields [715]
                0.00    0.00       6/5750        v__checker__Checker_check_ref_fields_initialized_note [612]
                0.00    0.00      40/5750        v__ast__Table_resolve_common_sumtype_fields [406]
                0.00    0.00      69/5750        v__checker__Checker_is_contains_any_kind_of_pointer [498]
                0.00    0.00     133/5750        v__gen__c__Gen_sort_structs [237]
                0.00    0.00    2059/5750        v__checker__Checker_check_ref_fields_initialized [306]
                0.00    0.00    3443/5750        v__checker__Checker_check_uninitialized_struct_fields_and_embeds <cycle 10> [220]
[715]    0.0    0.00    0.00    5750+47      v__ast__Table_struct_fields [715]
                0.00    0.00    5741/2125205     builtin__arguments [681]
                0.00    0.00      47/2121415     v__ast__Table_sym [725]
                                  47             v__ast__Table_struct_fields [715]
-----------------------------------------------
                                 988             v__ast__Table_dependent_names_in_stmt <cycle 2> [716]
                                4043             v__ast__Table_dependent_names_in_expr <cycle 2> [258]
                0.00    0.00    4245/4430        v__checker__Checker_fn_decl <cycle 10> [141]
[716]    0.0    0.00    0.00    8288+988     v__ast__Table_dependent_names_in_stmt <cycle 2> [716]
                0.00    0.00    1035/2125205     builtin__arguments [681]
                               12123             v__ast__Table_dependent_names_in_expr <cycle 2> [258]
                                 988             v__ast__Table_dependent_names_in_stmt <cycle 2> [716]
-----------------------------------------------
                0.00    0.00       2/154         v__gen__c__Gen_gen_array_sorted <cycle 16> [581]
                0.00    0.00     152/154         v__gen__c__Gen_gen_array_method_call <cycle 16> [338]
[717]    0.0    0.00    0.00     154         v__gen__c__Gen_get_array_depth [717]
                0.00    0.00     154/807871      v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00     154/543952      v__ast__Table_final_sym [729]
-----------------------------------------------
                               51276             v__parser__Parser_stmt <cycle 11> [325]
[718]    0.0    0.00    0.00   51276         v__parser__Parser_parse_multi_expr <cycle 11> [718]
                0.00    0.00     123/2125205     builtin__arguments [681]
                0.00    0.00   51276/127743      builtin__array_clone_to_depth [742]
                0.00    0.00   31601/210421      v__ast__Expr_pos [739]
                               51276             v__parser__Parser_expr_list <cycle 11> [178]
                               19648             v__parser__Parser_partial_assign_stmt <cycle 11> [65]
-----------------------------------------------
                                   2             v__checker__Checker_expr <cycle 10> [283]
[719]    0.0    0.00    0.00       2         v__checker__Checker_spawn_expr <cycle 10> [719]
                0.00    0.00       2/258092      v__checker__Checker_unwrap_generic [653]
                                   2             v__checker__Checker_call_expr <cycle 10> [60]
-----------------------------------------------
                                  28             v__ast__Table_get_embed_methods [720]
                0.00    0.00      26/52          v__markused__Walker_mark_by_sym <cycle 8> [245]
                0.00    0.00      26/52          v__gen__c__Gen_interface_table [275]
[720]    0.0    0.00    0.00      52+28      v__ast__Table_get_embed_methods [720]
                0.00    0.00      26/2125205     builtin__arguments [681]
                0.00    0.00      28/2121415     v__ast__Table_sym [725]
                                  28             v__ast__Table_get_embed_methods [720]
-----------------------------------------------
                0.00    0.00       1/1           _vinit [465]
[721]    0.0    0.00    0.00       1         v__ast__all_valid_comptime_idents [721]
                0.00    0.00       5/2125205     builtin__arguments [681]
-----------------------------------------------
[722]    0.0    0.00    0.00    3332+22      <cycle 1 as a whole> [722]
                0.00    0.00    3343+55          v__ast__Expr_sumtype_eq <cycle 1> [828]
                0.00    0.00      11             v__ast__StructInit_struct_eq <cycle 1> [983]
-----------------------------------------------
[723]    0.0    0.00    0.00   75021+18      <cycle 3 as a whole> [723]
                0.00    0.00   74898             v__ast__Table_sumtype_has_variant <cycle 3> [751]
                0.00    0.00     141             v__ast__Table_sumtype_check_aggregate_variant <cycle 3> [936]
-----------------------------------------------
[724]    0.0    0.00    0.00   25454+14982   <cycle 9 as a whole> [724]
                0.00    0.00   28707+275         v__checker__has_top_return <cycle 9> [772]
                0.00    0.00   11377             v__checker__has_top_return_in_if_expr <cycle 9> [798]
                0.00    0.00     352             v__checker__has_top_return_in_match_expr <cycle 9> [910]
-----------------------------------------------
                0.00    0.00       1/2121415     v__markused__Walker_mark_global_as_used <cycle 8> [534]
                0.00    0.00       1/2121415     v__checker__Checker_do_check_elements_ref_fields_initialized [706]
                0.00    0.00       1/2121415     v__checker__Checker_check_array_init_default_expr <cycle 10> [678]
                0.00    0.00       1/2121415     v__checker__Checker_lambda_expr_fix_type_of_param <cycle 10> [595]
                0.00    0.00       1/2121415     v__parser__Parser_check_expr <cycle 11> [49]
                0.00    0.00       1/2121415     v__gen__c__Gen_gen_str_for_alias [539]
                0.00    0.00       2/2121415     v__ast__Table_get_embeds [935]
                0.00    0.00       2/2121415     v__markused__Walker_mark_const_as_used <cycle 8> [348]
                0.00    0.00       2/2121415     v__markused__Walker_stmt <cycle 8> [433]
                0.00    0.00       2/2121415     v__checker__Checker_chan_init <cycle 10> [1082]
                0.00    0.00       2/2121415     v__gen__c__Gen_fn_var_signature [616]
                0.00    0.00       2/2121415     v__gen__c__Gen_gen_alias_equality_fn [577]
                0.00    0.00       3/2121415     v__checker__Checker_global_decl [204]
                0.00    0.00       3/2121415     v__checker__Checker_for_in_stmt <cycle 10> [152]
                0.00    0.00       3/2121415     v__gen__c__Gen_comptime_for <cycle 16> [512]
                0.00    0.00       4/2121415     v__type_resolver__TypeResolver_is_comptime_type [1012]
                0.00    0.00       4/2121415     v__checker__Checker_for_stmt <cycle 10> [513]
                0.00    0.00       4/2121415     v__gen__c__Gen_gen_free_for_array <cycle 13> [529]
                0.00    0.00       4/2121415     v__gen__c__Gen_gen_cross_var_assign [572]
                0.00    0.00       5/2121415     v__gen__c__Gen_unwrap_generic [673]
                0.00    0.00       5/2121415     v__gen__c__Gen_write_alias_typesymbol_declaration [569]
                0.00    0.00       6/2121415     v__ast__Table_find_or_register_chan [575]
                0.00    0.00       6/2121415     v__gen__c__Gen_gen_array_index_methods [511]
                0.00    0.00       6/2121415     v__gen__c__Gen_spawn_and_go_expr <cycle 16> [497]
                0.00    0.00       7/2121415     v__parser__Parser_interface_decl <cycle 11> [473]
                0.00    0.00       7/2121415     v__gen__c__Gen_gen_str_for_map [428]
                0.00    0.00       8/2121415     v__checker__Checker_check_shift <cycle 10> [714]
                0.00    0.00       8/2121415     v__gen__c__Gen_gen_equality_fns [176]
                0.00    0.00       8/2121415     v__gen__c__Gen_stmt <cycle 16> [169]
                0.00    0.00       9/2121415     v__parser__Parser_types_to_names [667]
                0.00    0.00      10/2121415     v__ast__Table_sumtype_check_alias_variant [986]
                0.00    0.00      10/2121415     v__checker__Checker_alias_type_decl [988]
                0.00    0.00      10/2121415     v__gen__c__Gen_gen_str_for_array [390]
                0.00    0.00      11/2121415     v__checker__Checker_infer_fn_generic_types [597]
                0.00    0.00      12/2121415     v__checker__Checker_array_fixed_has_unresolved_size [980]
                0.00    0.00      12/2121415     v__gen__c__Gen_write_fn_typesymbol_declaration [488]
                0.00    0.00      12/2121415     v__gen__c__Gen_gen_map_equality_fn <cycle 15> [416]
                0.00    0.00      14/2121415     v__gen__c__Gen_map_fn_ptrs [920]
                0.00    0.00      14/2121415     v__gen__c__Gen_write_selector_expr_embed_name [570]
                0.00    0.00      15/2121415     v__parser__Parser_parse_generic_inst_type <cycle 11> [492]
                0.00    0.00      15/2121415     v__gen__c__Gen_call_cfn_for_casting_expr <cycle 16> [243]
                0.00    0.00      16/2121415     v__gen__c__Gen_gen_free_method <cycle 13> [445]
                0.00    0.00      17/2121415     v__checker__Checker_mark_as_referenced [500]
                0.00    0.00      17/2121415     v__checker__Checker_check_ref_fields_initialized_note [612]
                0.00    0.00      19/2121415     v__markused__Walker_mark_generic_types [32]
                0.00    0.00      21/2121415     v__gen__c__Gen_gen_str_for_union_sum_type [371]
                0.00    0.00      22/2121415     v__checker__Checker_fail_if_stack_struct_action_outside_unsafe [369]
                0.00    0.00      24/2121415     v__checker__Checker_autocast_in_if_conds [164]
                0.00    0.00      25/2121415     v__markused__Walker_mark_by_type <cycle 8> [427]
                0.00    0.00      25/2121415     v__gen__c__Gen_gen_to_str_method_call <cycle 16> [249]
                0.00    0.00      25/2121415     v__gen__c__Gen_gen_fn_decl <cycle 16> [116]
                0.00    0.00      26/2121415     v__checker__Checker_interface_decl [579]
                0.00    0.00      26/2121415     v__gen__c__Gen_write_interface_typesymbol_declaration [469]
                0.00    0.00      27/2121415     v__gen__c__Gen_size_of [517]
                0.00    0.00      28/2121415     v__ast__Table_get_embed_methods [720]
                0.00    0.00      33/2121415     v__checker__Checker_eval_array_fixed_sizes <cycle 10> [311]
                0.00    0.00      35/2121415     v__ast__Table_fn_type_source_signature [538]
                0.00    0.00      37/2121415     v__parser__Parser_array_init <cycle 11> [163]
                0.00    0.00      37/2121415     v__gen__c__Gen_gen_plain_infix_expr <cycle 16> [126]
                0.00    0.00      38/2121415     v__ast__Table_unwrap_generic_type_ex [561]
                0.00    0.00      45/2121415     v__checker__Checker_check_elements_initialized [949]
                0.00    0.00      47/2121415     v__ast__Table_struct_fields [715]
                0.00    0.00      49/2121415     v__ast__Table_array_fixed_cname [449]
                0.00    0.00      50/2121415     v__markused__Walker_fn_decl <cycle 8> [208]
                0.00    0.00      50/2121415     v__gen__c__Gen_get_free_method [373]
                0.00    0.00      50/2121415     v__gen__c__Gen_concat_expr <cycle 16> [462]
                0.00    0.00      51/2121415     v__ast__Table_fn_type_signature [531]
                0.00    0.00      56/2121415     v__gen__c__Gen_fn_call <cycle 16> [67]
                0.00    0.00      58/2121415     v__checker__Checker_fn_type_decl [973]
                0.00    0.00      61/2121415     v__ast__Table_generic_type_names [632]
                0.00    0.00      61/2121415     v__checker__Checker_check_elements_ref_fields_initialized [610]
                0.00    0.00      64/2121415     v__checker__Checker_check_matching_function_symbols [424]
                0.00    0.00      64/2121415     v__gen__c__Gen_gen_array_contains_methods [404]
                0.00    0.00      69/2121415     v__gen__c__Gen_match_expr_classic <cycle 16> [240]
                0.00    0.00      71/2121415     v__gen__c__Gen_gen_free_for_struct <cycle 13> [409]
                0.00    0.00      74/2121415     v__gen__c__Gen_gen_array_index <cycle 16> [474]
                0.00    0.00      75/2121415     v__parser__Parser_enum_decl <cycle 11> [293]
                0.00    0.00      79/2121415     v__gen__c__Gen_map_init <cycle 16> [363]
                0.00    0.00      83/2121415     v__gen__c__Gen_final_gen_str [190]
                0.00    0.00      84/2121415     v__parser__Parser_parse_fn_type <cycle 11> [439]
                0.00    0.00      86/2121415     v__checker__Checker_type_implements [368]
                0.00    0.00      90/2121415     v__gen__c__Gen_gen_array_map <cycle 16> [262]
                0.00    0.00     108/2121415     v__ast__Table_register_aggregate_method [335]
                0.00    0.00     112/2121415     v__ast__Table_is_same_method [950]
                0.00    0.00     118/2121415     v__checker__Checker_comptime_call <cycle 10> [205]
                0.00    0.00     129/2121415     v__gen__c__Gen_index_of_fixed_array <cycle 16> [464]
                0.00    0.00     130/2121415     v__gen__c__Gen_interface_table [275]
                0.00    0.00     132/2121415     v__ast__Table_find_field_from_embeds [336]
                0.00    0.00     137/2121415     v__ast__Table_array_cname [393]
                0.00    0.00     141/2121415     v__ast__Table_sumtype_check_aggregate_variant <cycle 3> [936]
                0.00    0.00     141/2121415     v__checker__Checker_check_expected_arg_count [571]
                0.00    0.00     150/2121415     v__gen__c__Gen_write_sorted_fn_typesymbol_declaration [480]
                0.00    0.00     150/2121415     v__gen__c__Gen_write_typedef_types [349]
                0.00    0.00     151/2121415     v__markused__Walker_mark_fn_ret_and_params <cycle 8> [347]
                0.00    0.00     153/2121415     v__checker__Checker_sum_type_decl [414]
                0.00    0.00     159/2121415     v__gen__c__Gen_const_decl_init_later <cycle 16> [307]
                0.00    0.00     169/2121415     v__gen__c__Gen_need_tmp_var_in_match [160]
                0.00    0.00     174/2121415     v__gen__c__Gen_match_expr_switch <cycle 16> [203]
                0.00    0.00     179/2121415     v__parser__Parser_type_decl <cycle 11> [418]
                0.00    0.00     188/2121415     v__checker__Checker_sumtype_has_circular_ref [565]
                0.00    0.00     190/2121415     v__checker__Checker_check_variadic_arg [415]
                0.00    0.00     191/2121415     v__gen__c__Gen_gen_str_for_struct [218]
                0.00    0.00     197/2121415     v__checker__Checker_check_types [131]
                0.00    0.00     198/2121415     v__checker__Checker_fail_if_immutable_to_mutable [188]
                0.00    0.00     202/2121415     v__gen__c__Gen_write_types [168]
                0.00    0.00     205/2121415     v__gen__c__Gen_write_typeof_functions [329]
                0.00    0.00     208/2121415     v__parser__Parser_parse_map_type <cycle 11> [308]
                0.00    0.00     214/2121415     v__ast__Table_type_is_for_pointer_arithmetic [924]
                0.00    0.00     263/2121415     v__checker__Checker_ident <cycle 10> [47]
                0.00    0.00     294/2121415     v__gen__c__Gen_write_sumtype_casting_fn [290]
                0.00    0.00     299/2121415     v__checker__Checker_markused_print_call [514]
                0.00    0.00     309/2121415     v__gen__c__Gen_write_prepared_var [333]
                0.00    0.00     309/2121415     v__gen__c__Gen_type_default_sumtype <cycle 16> [316]
                0.00    0.00     316/2121415     v__ast__Expr_str <cycle 4> [123]
                0.00    0.00     329/2121415     v__parser__Parser_check_fn_mutable_arguments [919]
                0.00    0.00     353/2121415     v__gen__c__Gen_match_expr_sumtype <cycle 16> [255]
                0.00    0.00     374/2121415     v__ast__Table_type_to_str_using_aliases <cycle 4> [146]
                0.00    0.00     385/2121415     v__checker__Checker_map_init <cycle 10> [408]
                0.00    0.00     407/2121415     v__gen__c__Gen_gen_expr_to_string <cycle 16> [223]
                0.00    0.00     417/2121415     v__ast__Table_array_fixed_name [341]
                0.00    0.00     475/2121415     v__gen__c__Gen_or_block <cycle 16> [256]
                0.00    0.00     490/2121415     v__checker__Checker_prefix_expr <cycle 10> [504]
                0.00    0.00     492/2121415     v__ast__Table_map_cname [359]
                0.00    0.00     492/2121415     v__ast__Table_find_or_register_map [328]
                0.00    0.00     503/2121415     v__checker__Checker_is_contains_any_kind_of_pointer [498]
                0.00    0.00     533/2121415     v__ast__Table_find_or_register_multi_return [301]
                0.00    0.00     558/2121415     v__checker__Checker_const_decl <cycle 10> [198]
                0.00    0.00     643/2121415     v__ast__TypeSymbol_nr_dims [876]
                0.00    0.00     693/2121415     v__gen__c__Gen_index_of_map <cycle 16> [226]
                0.00    0.00     745/2121415     v__checker__Checker_index_expr <cycle 10> [221]
                0.00    0.00     792/2121415     v__gen__c__Gen_array_init <cycle 16> [318]
                0.00    0.00     931/2121415     v__gen__c__Gen_infix_expr_in_op <cycle 16> [332]
                0.00    0.00     944/2121415     v__gen__c__Gen_get_str_fn [196]
                0.00    0.00    1077/2121415     v__checker__Checker_array_builtin_method_call <cycle 10> [310]
                0.00    0.00    1092/2121415     v__checker__Checker_fail_if_immutable [99]
                0.00    0.00    1149/2121415     v__gen__c__Gen_for_in_stmt <cycle 16> [68]
                0.00    0.00    1171/2121415     v__parser__Parser_alias_array_type [326]
                0.00    0.00    1223/2121415     v__ast__Table_find_method_from_embeds [192]
                0.00    0.00    1259/2121415     v__gen__c__Gen_call_expr <cycle 16> [250]
                0.00    0.00    1272/2121415     v__checker__Checker_postfix_expr <cycle 10> [215]
                0.00    0.00    1363/2121415     v__parser__Parser_struct_init <cycle 11> [171]
                0.00    0.00    1396/2121415     v__gen__c__Gen_result_type_name [234]
                0.00    0.00    1427/2121415     v__gen__c__Gen_option_type_name [233]
                0.00    0.00    1458/2121415     v__gen__c__Gen_infix_expr_in_optimization <cycle 16> [285]
                0.00    0.00    1652/2121415     v__gen__c__Gen_get_sumtype_casting_fn [278]
                0.00    0.00    1889/2121415     v__gen__c__Gen_c_fn_name [282]
                0.00    0.00    2018/2121415     v__gen__c__Gen_need_tmp_var_in_array_call [802]
                0.00    0.00    2093/2121415     v__checker__Checker_match_expr <cycle 10> [92]
                0.00    0.00    2111/2121415     v__gen__c__Gen_infix_expr_is_op <cycle 16> [241]
                0.00    0.00    2129/2121415     v__gen__c__Gen_if_expr <cycle 16> [48]
                0.00    0.00    2331/2121415     v__checker__Checker_change_flags_if_comptime_expr [797]
                0.00    0.00    2522/2121415     v__ast__Table_unaliased_type [834]
                0.00    0.00    2541/2121415     v__gen__c__Gen_gen_array_contains <cycle 16> [303]
                0.00    0.00    2650/2121415     v__ast__Table_find_or_register_array [207]
                0.00    0.00    2798/2121415     v__markused__Walker_mark_by_sym <cycle 8> [245]
                0.00    0.00    2896/2121415     v__checker__Checker_check_index [228]
                0.00    0.00    3074/2121415     v__checker__Checker_smartcast_if_conds <cycle 10> [147]
                0.00    0.00    3140/2121415     v__parser__Parser_struct_decl <cycle 11> [200]
                0.00    0.00    3173/2121415     v__gen__c__Gen_struct_decl [174]
                0.00    0.00    3643/2121415     v__gen__c__Gen_struct_init_field <cycle 16> [217]
                0.00    0.00    3702/2121415     v__gen__c__Gen_expr <cycle 16> [35]
                0.00    0.00    3865/2121415     v__ast__Table_register_aggregate_field <cycle 5> [499]
                0.00    0.00    3991/2121415     v__gen__c__Gen_sort_structs [237]
                0.00    0.00    4106/2121415     v__gen__c__Gen_need_tmp_var_in_expr <cycle 14> [56]
                0.00    0.00    4117/2121415     v__parser__Parser_fn_decl <cycle 11> [144]
                0.00    0.00    4312/2121415     v__checker__Checker_match_exprs <cycle 10> [108]
                0.00    0.00    4462/2121415     v__parser__Parser_name_expr <cycle 11> [45]
                0.00    0.00    4481/2121415     v__gen__c__Gen_ident [100]
                0.00    0.00    4515/2121415     v__checker__Checker_check_append <cycle 10> [191]
                0.00    0.00    4914/2121415     v__ast__Table_does_type_implement_interface [128]
                0.00    0.00    4999/2121415     v__gen__c__Gen_fn_decl_params [122]
                0.00    0.00    5093/2121415     v__parser__Parser_fn_params <cycle 11> [158]
                0.00    0.00    5216/2121415     v__gen__c__Gen_as_cast <cycle 16> [186]
                0.00    0.00    5544/2121415     v__gen__c__Gen_cast_expr <cycle 16> [167]
                0.00    0.00    5796/2121415     v__checker__Checker_smartcast [130]
                0.00    0.00    5958/2121415     v__ast__Table_has_deep_child_no_ref [901]
                0.00    0.00    6668/2121415     v__checker__minify_sort_fn [554]
                0.00    0.00    6895/2121415     v__gen__c__Gen_struct_init <cycle 16> [119]
                0.00    0.00    7071/2121415     v__gen__c__Gen_return_stmt <cycle 16> [162]
                0.00    0.00    7243/2121415     v__gen__c__Gen_str_val <cycle 16> [712]
                0.00    0.00    7306/2121415     v__gen__c__Gen_ret_styp [210]
                0.00    0.00    7766/2121415     v__gen__c__Gen_enum_val [136]
                0.00    0.00    7844/2121415     v__ast__Table_type_size [537]
                0.00    0.00    8520/2121415     v__checker__Checker_enum_val [478]
                0.00    0.00    8849/2121415     v__checker__Checker_get_default_fmt [665]
                0.00    0.00    9744/2121415     v__ast__TypeSymbol_has_method [334]
                0.00    0.00    9911/2121415     v__checker__Checker_string_inter_lit <cycle 10> [281]
                0.00    0.00   11388/2121415     v__parser__Parser_find_type_or_add_placeholder [137]
                0.00    0.00   12275/2121415     v__checker__Checker_check_expected_call_arg [236]
                0.00    0.00   12738/2121415     v__checker__Checker_cast_expr <cycle 10> [261]
                0.00    0.00   13531/2121415     v__checker__Checker_struct_decl [93]
                0.00    0.00   13544/2121415     v__gen__c__Gen_type_default_impl <cycle 16> [64]
                0.00    0.00   15912/2121415     v__checker__Checker_fn_decl <cycle 10> [141]
                0.00    0.00   15950/2121415     v__gen__c__Gen_zero_struct_field <cycle 16> [133]
                0.00    0.00   16809/2121415     v__checker__Checker_check_ref_fields_initialized [306]
                0.00    0.00   17853/2121415     v__checker__Checker_array_init <cycle 10> [189]
                0.00    0.00   19367/2121415     v__checker__Checker_if_expr <cycle 10> [40]
                0.00    0.00   19672/2121415     v__checker__Checker_call_expr <cycle 10> [60]
                0.00    0.00   21421/2121415     v__ast__Table_convert_generic_type [392]
                0.00    0.00   25671/2121415     v__parser__Parser_parse_type <cycle 11> [134]
                0.00    0.00   27054/2121415     v__checker__Checker_check_uninitialized_struct_fields_and_embeds <cycle 10> [220]
                0.00    0.00   27745/2121415     v__gen__c__Gen_call_args <cycle 16> [73]
                0.00    0.00   27817/2121415     v__gen__c__Gen_method_call <cycle 16> [101]
                0.00    0.00   28631/2121415     v__checker__Checker_struct_init <cycle 10> [103]
                0.00    0.00   30232/2121415     v__checker__Checker_fn_call <cycle 10> [132]
                0.00    0.00   31169/2121415     v__checker__Checker_ensure_type_exists [769]
                0.00    0.00   31559/2121415     v__markused__Walker_call_expr <cycle 8> [61]
                0.00    0.00   32470/2121415     v__checker__Checker_return_stmt <cycle 10> [199]
                0.00    0.00   33675/2121415     v__gen__c__Gen_unwrap [710]
                0.00    0.00   43008/2121415     v__checker__Checker_check_basic [76]
                0.00    0.00   45642/2121415     v__checker__Checker_check_expr_option_or_result_call <cycle 10> [741]
